candidate_id,opaque_item_id,target_facet,reviewer_slot,first_construct_mapping,second_construct_mapping,direction_guess,risk_flags,fatal_risk_note,stage1_notes,recommendation,final_rationale
OEIE-C07,NX-091,OE-IE,R03,OE_IE,NONE,HIGH,DIGITAL_ACCESS,NONE,배경 탐구 성향은 명확하지만 디지털 서비스 사용과 규칙 안내를 접한 경험의 차이가 응답 기회를 만든다.,KEEP,사용 방법을 넘어 규칙 배경을 궁금해하는 OE-IE 고방향이 정확하다. 2030 앱 맥락에서 이해가 빠르고 핵심 근거로 적합하다.
OEIE-C07,NX-091,OE-IE,R04,OE_IE,NONE,HIGH,NONE,NONE,필요한 이용법 밖의 규칙 이유와 배경을 탐구하려는 반응이다.,KEEP,이용법을 넘어 규칙이 정해진 이유와 배경을 궁금해해 높은 OE-IE를 직접 포착한다. 앱을 이미 사용하는 조건이라 접근성보다 탐구 범위 선택이 중심이다.
OEIE-C07,NX-091,OE-IE,R05,OE_IE,NONE,HIGH,DIGITAL_ACCESS,NONE,이용에 필요한 규칙을 넘어 제정 배경을 탐색하는 경향이다.,COPY_REVISE,필요한 이용법을 넘어 규칙 배경이 궁금한 반응은 OE-IE HIGH와 맞는다. 앱 사용 경험과 디지털 접근 영향을 줄이도록 일상 안내 규칙 전반으로 맥락을 넓히는 편이 좋다.
OEIE-C07,NX-091,OE-IE,R06,OE_IE,NONE,HIGH,DIGITAL_ACCESS;EDUCATION,NONE,필요한 사용법 밖의 배경을 탐구하지만 앱 접근과 규칙 문해 경험을 전제한다.,COPY_REVISE,이용 규칙의 배경이 궁금한 것은 OE-IE 높은 방향과 맞는다. 앱 접근과 디지털 문해 및 규칙 교육 경험을 전제하므로 종이나 구두 안내 같은 비디지털 상황도 포함해야 한다.
OEIE-C08,NX-062,OE-IE,R01,OE_IE,NONE,LOW,LIMITER,NONE,필요한 범위가 이용 목적에 따라 달라질 수 있다.,KEEP,실제 이용에 필요한 방법을 확인한 지점에서 탐색을 끝내는 낮은 지적 탐구가 직접적이다.
OEIE-C08,NX-062,OE-IE,R02,OE_IE,NONE,LOW,DIGITAL_ACCESS;LIMITER,NONE,필요한 방법만이라는 범위는 명확하지만 앱과 서비스 이용 경험에 따라 장면 접근성이 달라질 수 있다.,COPY_REVISE,새 규칙에서 필요한 사용법까지만 확인하는 반응은 낮은 지적 탐색에 맞는다. 앱 사용 경험과 필요한이라는 개인 기준의 영향을 줄이는 방향으로 상황을 넓히면 대표성이 좋아진다.
OEIE-C08,NX-062,OE-IE,R03,OE_IE,NONE,LOW,DIGITAL_ACCESS,NONE,모바일 사용자에게는 쉽게 읽히지만 앱이나 서비스 이용 경험과 안내 접근성에 따라 응답 기회가 달라진다.,KEEP,필요한 사용법에서 탐색을 멈추는 OE-IE 저방향이 명확하고 2030 앱 이용 맥락에서 한 번 읽고 답하기 쉽다. 디지털 경험 차이는 있으나 핵심 근거로 사용할 수 있다.
OEIE-C08,NX-062,OE-IE,R04,OE_IE,NONE,LOW,NONE,NONE,필요한 사용 정보까지만 보고 배경이나 이유로 탐구를 확장하지 않는다.,KEEP,이용에 필요한 방법까지만 확인해 낮은 OE-IE의 탐색 종료를 직접 묻는다. 앱을 이미 사용하는 조건이라 디지털 접근 차이가 제한되고 적용 장면의 코어 근거를 보완한다.
OEIE-C08,NX-062,OE-IE,R05,OE_IE,NONE,LOW,DIGITAL_ACCESS;LIMITER,NONE,이용에 필요한 범위에서 규칙 탐색을 멈추는 낮은 방향이다.,COPY_REVISE,필요한 이용 방법에서 탐색을 끝내는 반응은 OE-IE LOW와 맞는다. 디지털 접근 영향을 줄이도록 앱이 아닌 일상 규칙 안내까지 맥락을 넓히는 편이 좋다.
OEIE-C08,NX-062,OE-IE,R06,OE_IE,NONE,LOW,DIGITAL_ACCESS,NONE,필요 범위 밖 배경을 탐구하지 않는 반응이나 앱과 서비스 접근 경험을 전제한다.,COPY_REVISE,필요한 사용법에서 탐색을 끝내는 것은 OE-IE 낮은 방향이다. 앱 사용과 디지털 문해를 전제하므로 종이 안내나 생활 규칙 등 비디지털 대안을 함께 제시해야 한다.
OEIE-C09,NX-138,OE-IE,R01,OE_IE,METHOD,HIGH,MEMORY;ADJACENT_CONSTRUCT,NONE,개념 연결 탐구와 과거 설명을 기억하는 능력이 분리되지 않는다.,COPY_REVISE,정보 연결 탐색은 높은 지적 탐구와 관련되지만 예전 설명을 기억하는 능력에 크게 의존한다.
OEIE-C09,NX-138,OE-IE,R02,METHOD,OE_IE,UNCLEAR,MEMORY;ABILITY;ADJACENT_CONSTRUCT,NONE,탐구 경향보다 예전 내용을 기억하고 연결하는 연상 능력이 답을 크게 좌우할 수 있다.,CONSTRUCT_REWRITE,과거 설명과 연결하는 반응은 지적 탐색보다 기억력과 연상 능력에 크게 좌우된다. 핵심 증거로 쓰려면 새로운 설명의 이유나 근거를 더 알아보는 행동으로 다시 구성해야 한다.
OEIE-C09,NX-138,OE-IE,R03,OE_IE,NONE,HIGH,MEMORY;ADJACENT_CONSTRUCT,NONE,연결해 더 생각하는 경향과 과거 설명을 정확히 기억하는 능력이 섞이며 추가 탐구의 범위도 분명하지 않다.,CONSTRUCT_REWRITE,정보를 연결해 더 생각하는 OE-IE 고방향 의도는 있으나 과거 내용을 기억하는 능력이 답을 지배한다. 현재 설명의 이유나 배경을 더 묻는 행동으로 다시 써야 한다.
OEIE-C09,NX-138,OE-IE,R04,OE_IE,METHOD,HIGH,MEMORY;EDUCATION;ADJACENT_CONSTRUCT,NONE,개념 연결 탐구와 과거 내용을 기억하고 지식을 보유한 정도가 함께 측정된다.,COPY_REVISE,과거 설명과의 연결을 탐색해 높은 OE-IE와 관련되지만 이전 내용을 기억하고 배운 지식을 보유해야 한다. 기억과 교육 수준을 덜 요구하는 현재 설명 내 추가 질문으로 바꿔야 코어 분리가 좋아진다.
OEIE-C09,NX-138,OE-IE,R05,OE_IE,METHOD,HIGH,MEMORY;ADJACENT_CONSTRUCT,NONE,개념 연결 탐색으로 읽히지만 과거 내용을 기억하는 능력과 연상 습관이 섞인다.,COPY_REVISE,정보 연결을 더 탐색하는 방향은 OE-IE HIGH와 맞는다. 그러나 과거 설명을 정확히 기억해야만 반응할 수 있고 일반 연상과도 겹치므로 같은 대화 안의 두 설명을 연결하는 형태로 기억 부담을 줄여야 한다.
OEIE-C09,NX-138,OE-IE,R06,METHOD,OE_IE,UNCLEAR,MEMORY;ABILITY;ADJACENT_CONSTRUCT,NONE,추가 탐구보다 이전 내용을 기억하고 관계를 추론하는 능력을 주로 요구한다.,EXCLUDE,예전 설명과 현재 설명을 연결하는 것은 OE-IE 탐구보다 기억과 추론 능력을 직접 요구한다. 교육 및 인지 접근 차이를 호기심으로 오인할 수 있고 깨끗한 탐구 문항이 있어 제외가 적절하다.
OEIE-C10,NX-035,OE-IE,R01,OE_IE,METHOD,LOW,MEMORY;ATTENTION;ADJACENT_CONSTRUCT,NONE,과거 내용 기억과 현재 주의 유지가 답을 크게 좌우할 수 있다.,COPY_REVISE,현재 설명에만 관심을 둔다는 반응은 낮은 추가 탐구와 맞지만 기억력과 주의 유지가 함께 작용하므로 탐색 종료 행동을 더 직접적으로 써야 한다.
OEIE-C10,NX-035,OE-IE,R02,METHOD,OE_IE,UNCLEAR,MEMORY;ADJACENT_CONSTRUCT,NONE,탐구를 덜 하는 경향보다 이전 설명을 기억하고 연결하는 능력의 반대 반응으로 읽힐 수 있다.,CONSTRUCT_REWRITE,현재 설명에만 주의를 두는지는 낮은 탐색보다 이전 정보를 기억하고 연결하는 능력의 반대를 뜻할 수 있다. 답을 얻은 뒤 추가 근거나 배경을 더 찾지 않는 반응으로 새로 써야 한다.
OEIE-C10,NX-035,OE-IE,R03,OE_IE,NONE,LOW,MEMORY;ATTENTION;ADJACENT_CONSTRUCT,NONE,더 탐구하지 않는 반응으로 읽히지만 예전 설명을 기억하고 연결하는 능력과 현재 대화에 집중하는 방식이 답을 좌우할 수 있다.,CONSTRUCT_REWRITE,현재 정보만 보는 반응은 OE-IE 저방향과 약하게 연결되지만 과거 설명의 기억력과 현재 대화 집중을 더 크게 반영한다. 추가 이유나 배경을 찾지 않는 행동으로 다시 써야 모바일에서 바로 구분된다.
OEIE-C10,NX-035,OE-IE,R04,OE_IE,NONE,LOW,NONE,NONE,현재 설명을 과거 지식이나 다른 설명으로 확장해 탐구하지 않는다.,KEEP,비슷한 설명을 과거 정보와 연결하지 않고 현재 설명에만 관심을 둬 낮은 OE-IE의 탐색 범위가 직접적이다. 기억 실패를 말하지 않고 관심 범위를 묻는다.
OEIE-C10,NX-035,OE-IE,R05,OE_IE,METHOD,LOW,MEMORY;ADJACENT_CONSTRUCT,NONE,개념 연결을 확장하지 않는 뜻이나 과거 설명의 기억 여부가 크게 작용한다.,COPY_REVISE,과거 정보와 연결 탐색을 하지 않는 방향은 OE-IE LOW와 맞는다. 그러나 예전 내용을 기억하는 능력이 응답을 제한하므로 같은 대화에서 나온 두 설명 중 현재 설명만 보는 형태로 기억 부담을 줄여야 한다.
OEIE-C10,NX-035,OE-IE,R06,METHOD,OE_IE,UNCLEAR,MEMORY;ABILITY;ADJACENT_CONSTRUCT,NONE,탐구보다 이전 설명을 기억하고 연결하는 능력이 응답을 좌우할 수 있다.,EXCLUDE,현재 설명에만 관심을 두는 반응은 OE-IE 낮은 탐구보다 이전 설명을 기억하고 연결하는 능력에 좌우된다. 기억이나 인지 접근 차이를 trait로 오인하므로 핵심 증거에서 제외해야 한다.
OEIE-C11,NX-023,OE-IE,R01,OE_IE,NONE,HIGH,NONE,NONE,,KEEP,답을 얻은 뒤에도 이유와 배경까지 더 탐색하는 높은 지적 탐구를 직접 묻는다.
OEIE-C11,NX-023,OE-IE,R02,OE_IE,NONE,HIGH,NONE,NONE,필요한 답을 얻은 뒤에도 이유와 배경을 더 살피는 탐구 경향이 명확하다.,KEEP,필요한 답을 얻은 뒤에도 이유와 배경을 더 알아보는 행동이 높은 지적 탐색을 직접 보여준다. 상황이 보편적이고 다른 개방성 하위 요소와도 구분된다.
OEIE-C11,NX-023,OE-IE,R03,OE_IE,NONE,HIGH,NONE,NONE,답 이후 추가 탐구 행동이 구체적이고 흔한 검색 경험에 적용되어 최근 빈도로 쉽게 응답할 수 있다.,KEEP,필요한 답을 얻은 뒤에도 이유와 배경을 더 탐색하는 OE-IE 고방향이 정확하다. 흔하고 짧아 모바일 핵심 문항으로 매우 적합하다.
OEIE-C11,NX-023,OE-IE,R04,OE_IE,NONE,HIGH,NONE,NONE,필요한 답을 얻은 뒤에도 이유와 배경으로 탐구를 확장한다.,KEEP,필요한 답을 얻은 뒤에도 이유와 배경을 더 탐색해 높은 OE-IE를 직접 묻는다. 지식량이나 검색 기술보다 탐구 범위 선택에 초점이 있다.
OEIE-C11,NX-023,OE-IE,R05,OE_IE,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,필요한 답을 넘어 이유와 배경을 탐색하는 경향이 직접적이다.,KEEP,답을 얻은 뒤에도 이유와 배경을 더 알아보는 반응은 OE-IE HIGH 정의와 가장 직접적으로 맞는다. 특정 매체나 지식량에 덜 의존해 중심 문항 가치가 높다.
OEIE-C11,NX-023,OE-IE,R06,OE_IE,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,답을 얻은 뒤에도 이유와 배경으로 탐구를 확장하는 반응이 직접적이다.,KEEP,답을 얻은 뒤 이유와 배경을 더 알아보는 행동은 OE-IE 높은 방향을 명확히 포착한다. 주제를 특정 학문이나 직업으로 한정하지 않아 교육 편향이 비교적 낮다.
OEIE-C12,NX-133,OE-IE,R01,OE_IE,NONE,LOW,NEGATION,NONE,,KEEP,필요한 답을 얻은 뒤 추가 탐색을 종료하는 낮은 지적 탐구 방향이 명확하다.
OEIE-C12,NX-133,OE-IE,R02,OE_IE,NONE,LOW,NEGATION,NONE,부정문이지만 필요한 답 이후 탐구를 더 이어가는지 여부는 분명하다.,COPY_REVISE,필요한 답을 얻은 뒤 탐색을 끝내는 반응은 낮은 지적 탐색을 분명히 보여준다. 부정형을 관련 내용은 여기서 충분하다고 느낀다는 긍정형으로 바꾸면 판단이 쉬워진다.
OEIE-C12,NX-133,OE-IE,R03,OE_IE,NONE,LOW,NONE,NONE,하나의 후속 탐색 행동을 직접 묻고 일상적이어서 최근 6개월 빈도를 쉽게 고를 수 있다.,KEEP,필요한 답에서 탐색을 종료하는 OE-IE 저방향이 직접적이고 흔하다. 한 가지 행동만 담아 모바일 핵심 문항으로 빠르게 응답할 수 있다.
OEIE-C12,NX-133,OE-IE,R04,OE_IE,NONE,LOW,NEGATION;DIGITAL_ACCESS,NONE,필요한 답 뒤 탐구를 확장하지 않는 반응이나 검색 접근성과 부정문 형식의 영향이 있다.,COPY_REVISE,답을 얻은 뒤 관련 탐색을 끝내는 반응은 낮은 OE-IE 방향과 맞다. 다만 부정문 형식과 자료 접근성이 빈도 응답에 영향을 줄 수 있어 탐색 범위 선택을 긍정형으로 고치는 편이 안전하다.
OEIE-C12,NX-133,OE-IE,R05,OE_IE,NONE,LOW,NEGATION,NONE,필요한 답을 얻은 뒤 이유와 배경 탐색을 끝내는 낮은 방향이다.,COPY_REVISE,필요한 답에서 탐색을 끝내는 반응은 OE-IE LOW와 직접 맞는다. 부정문 방법효과를 줄이기 위해 답을 확인하면 충분하다고 느끼고 다음 일로 넘어간다는 긍정형 종결 반응이 낫다.
OEIE-C12,NX-133,OE-IE,R06,OE_IE,NONE,LOW,NEGATION;SOCIAL_DESIRABILITY,NONE,답을 얻은 뒤 탐구를 확장하지 않는 방향이 분명하나 높은 탐구가 더 유능해 보일 수 있다.,KEEP,답 확인 뒤 관련 내용을 더 찾지 않는 것은 OE-IE 낮은 방향을 직접 묻는다. 탐구가 더 유능해 보이는 바람직성은 있으나 특정 학력이나 직업 장면을 전제하지 않는다.
ROEC-P01-A,NX-047,RO-EC,R01,RO_EC,NONE,UNCLEAR,NONE,NONE,원인과 해결 쪽 반응은 직접적이지만 코드북에 HIGH 극이 명시되지 않았다.,KEEP,마음과 해결이 함께 있는 장면에서 원인과 해결이 먼저 보이는 낮은 방향을 가장 직접적으로 묻는다.
ROEC-P01-A,NX-047,RO-EC,R02,RO_EC,NONE,UNCLEAR,NONE,NONE,마음과 문제가 함께 있을 때 원인과 해결에 먼저 주의가 가는 반응이 분명하다.,KEEP,감정과 해결 문제가 함께 있는 상황에서 원인과 해결에 먼저 주의가 가는 내적 반응을 묻는다. 낮은 감정 우선 방향이 분명하고 실제 행동과 분리된 핵심 증거로 적절하다.
ROEC-P01-A,NX-047,RO-EC,R03,RO_EC,NONE,LOW,SOCIAL_DESIRABILITY,NONE,마음과 해결이 함께 있는 장면에서 해결을 먼저 보는 방향이 명확하지만 덜 공감적인 답으로 보일 수 있다.,KEEP,마음과 해결이 함께 있는 상황에서 원인과 해결을 먼저 보는 RO-EC 저방향이 정확하다. 한 번 읽고 첫 주의 방향을 이해할 수 있어 핵심 근거로 적합하다.
ROEC-P01-A,NX-047,RO-EC,R04,RO_EC,NONE,LOW,NONE,NONE,상대 마음보다 문제 원인과 해결에 주의가 먼저 간다.,KEEP,속상함과 해결 문제가 함께 있을 때 원인과 해결에 먼저 주의해 낮은 RO-EC가 직접적이다. 문제 해결 능력이 아니라 첫 주의 대상을 묻는다.
ROEC-P01-A,NX-047,RO-EC,R05,RO_EC,NONE,LOW,ADJACENT_CONSTRUCT,NONE,상대 마음보다 원인과 해결 문제에 주의가 먼저 가는 방향이다.,KEEP,속상함과 문제가 함께 있을 때 원인과 해결 부분이 먼저 보이는 반응은 RO-EC LOW 정의와 직접 맞는다. 문제 해결 능력보다 주의 순서를 묻는다.
ROEC-P01-A,NX-047,RO-EC,R06,RO_EC,NONE,LOW,NONE,NONE,마음과 해결 문제가 함께 있을 때 해결 쪽에 먼저 주의를 두는 문항이다.,KEEP,속상함과 해결 문제가 동시에 있을 때 원인과 해결이 먼저 보이는 반응은 RO-EC 낮은 방향을 중립적으로 포착한다. 어느 쪽도 무능하거나 비도덕적으로 묘사하지 않아 분리가 좋다.
ROEC-P01-B,NX-044,RO-EC,R01,RO_EC,RO_RN,UNCLEAR,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,주의의 첫 방향과 배려하는 대화 행동이 함께 반영된다.,COPY_REVISE,해결 전에 마음을 확인하는 높은 실행 방향은 맞지만 사회적 대화 규범과 선택 존중이 함께 반영되어 과정 보조로 제한해야 한다.
ROEC-P01-B,NX-044,RO-EC,R02,RO_EC,NONE,UNCLEAR,SOCIAL_DESIRABILITY,NONE,마음 확인과 해결 말하기 두 반응이 순서로 결합되어 있으며 공감하는 답이 바람직해 보일 수 있다.,COPY_REVISE,해결 문제와 감정이 함께 있을 때 마음을 먼저 확인하는 실제 행동은 높은 감정 우선 프로필을 보여준다. 마음 확인과 해결책 말하기를 한 문항에 묶지 않고 먼저 확인하는 행동만 남겨야 한다.
ROEC-P01-B,NX-044,RO-EC,R03,RO_EC,NONE,HIGH,SOCIAL_DESIRABILITY;RELATIONSHIP_STATUS,NONE,두 주의 방향과 행동 순서가 명확하지만 해당 대화 기회가 관계에 따라 다르고 공감적 반응이 더 바람직해 보인다.,KEEP,해결보다 마음을 먼저 확인하는 실제 반응으로 RO-EC 고방향을 잘 분리한다. 바람직성은 높지만 과정 프로필에서 생각과 행동 차이를 설명할 중요한 문항이다.
ROEC-P01-B,NX-044,RO-EC,R04,RO_EC,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,해결보다 상대 마음에 주의를 먼저 두는 반응이다.,KEEP,상대 마음을 해결책보다 먼저 확인해 RO-EC와 방향이 직접적이다. 다만 선택 여지를 확인하는 RO-RN과 일부 겹치므로 분리도는 한 단계 낮췄고 과정 프로필 보조 역할은 타당하다.
ROEC-P01-B,NX-044,RO-EC,R05,RO_EC,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,해결보다 상대 마음을 먼저 확인하는 관계 주의 반응이 직접적이다.,KEEP,해결 방법보다 상대 마음을 먼저 확인하는 행동은 RO-EC HIGH 과정을 직접 보여준다. 핵심 점수보다 관계 대응 순서를 설명하는 프로필 modifier 역할이 타당하다.
ROEC-P01-B,NX-044,RO-EC,R06,RO_EC,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,해결보다 상대 마음에 먼저 주의를 두는 반응이며 공감적 정답성이 높다.,HOLD,해결책 전에 상대 마음을 확인하는 행동은 RO-EC 높은 과정과 잘 맞는다. 공감적 정답과 돌봄 문화 영향이 강하므로 프로필 수정자로 DIF와 사회적 바람직성 자료를 확인한 뒤 채택해야 한다.
ROEC-P02-A,NX-098,RO-EC,R01,RO_EC,NONE,UNCLEAR,SOCIAL_DESIRABILITY,NONE,상대 마음 쪽 반응은 분명하지만 코드북만으로 어느 쪽이 HIGH인지는 확정하기 어렵다.,COPY_REVISE,상대 마음에 먼저 주의하는 방향은 맞지만 해결 문제를 함께 제시하지 않아 일반 공감 성향과 분리하기 어렵다.
ROEC-P02-A,NX-098,RO-EC,R02,RO_EC,NONE,UNCLEAR,SOCIAL_DESIRABILITY,NONE,상대 마음에 주의가 가는 반응은 명확하지만 공감하는 답이 더 바람직해 보일 수 있다.,KEEP,힘든 일을 들을 때 상대의 마음에 먼저 주의가 가는 내적 방향을 쉽고 직접적으로 묻는다. 높은 감정 우선의 핵심 증거이며 실제로 어떻게 행동하는지와도 분리된다.
